link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,18,-14,0,49,53,20.403767783117193,-70.54293319481339,90.94670097793058
1to2,1,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21,18,-12,0,49,53,20.403767783117193,-68.58774593172691,88.9915137148441
1to2,1,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,19,15,-17,0,49,53,20.403767783117193,-73.41550920074367,93.81927698386086
1to2,1,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14,12,-13,0,49,53,20.403767783117193,-77.28763444306058,97.69140222617777
1to2,1,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,12,-14,0,49,53,20.403767783117193,-76.78267770942917,97.18644549254635
1to2,1,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,20,15,-15,0,49,53,20.403767783117193,-69.9525618984005,90.35632968151769
1to2,1,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,13,-13,0,49,53,20.403767783117193,-73.98932421412394,94.39309199724113
1to2,1,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,13,-13,0,49,53,20.403767783117193,-73.93773972646372,94.34150750958091
1to2,1,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14,9,-17,0,49,53,20.403767783117193,-77.96112869544402,98.3648964785612
1to2,1,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,11,9,-14,0,49,53,20.403767783117193,-80.26593336964318,100.66970115276037
1to2,1,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,12,-13,0,49,53,20.403767783117193,-75.1895165887019,95.5932843718191
1to2,1,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,9,-15,0,49,53,20.403767783117193,-78.04881113159186,98.45257891470905
1to2,1,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,11,9,-17,0,49,53,20.403767783117193,-82.65391202989758,103.05767981301477
