link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,8,6,-10,0,52,54,20.452485116457193,-83.88637567634808,104.33886079280528
1to2,1,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,7,3,3,-12,0,52,54,20.452485116457193,-87.56405310615176,108.01653822260896
1to2,1,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,8,-13,0,52,54,20.452485116457193,-76.69196604359196,97.14445116004916
1to2,1,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21,16,-14,0,52,54,20.452485116457193,-69.61833314585272,90.07081826230991
1to2,1,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,12,-14,0,52,54,20.452485116457193,-74.46840184010084,94.92088695655804
1to2,1,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,8,6,-14,0,52,54,20.452485116457193,-85.62340622062234,106.07589133707954
1to2,1,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12,10,-14,0,52,54,20.452485116457193,-79.363976052298,99.8164611687552
1to2,1,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13,10,-17,0,52,54,20.452485116457193,-78.74515487077684,99.19763998723404
1to2,1,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,8,-12,0,52,54,20.452485116457193,-73.96291184687504,94.41539696333224
1to2,1,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,9,-13,0,52,54,20.452485116457193,-76.065961007414,96.5184461238712
1to2,2,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,23,17,-16,0,51,54,20.432367865815262,-56.310905249590945,76.74327311540621
1to2,2,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,9,23,17,-11,0,51,54,20.432367865815262,-61.301513032855375,81.73388089867063
