link_dir, tx_beam, rx_beam, mcs, tx_mask22, tx_mask23, tx_mask24, rx_mask22, rx_mask23, rx_mask24, tx_gain_idx, rx_rf_gain_idx, rx_if_gain_idx, stf_snr, post_snr, rssi, rssi std, tx temp, rx temp
1to2, 51, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 6, 6, -11, 0, 51 , 54 
1to2, 51, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -14, 0, 51 , 54 
1to2, 51, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -2, 3, -16, 0, 51 , 54 
1to2, 51, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, -3, 3, -18, 0, 51 , 54 
1to2, 51, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -15, 0, 51 , 54 
1to2, 51, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -15, 0, 51 , 54 
1to2, 51, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -1, 3, -15, 0, 51 , 54 
1to2, 51, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -5, 3, -18, 0, 51 , 54 
1to2, 52, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 16, 13, -14, 0, 50 , 54 
1to2, 52, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 17, 15, -15, 0, 50 , 54 
1to2, 52, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 12, 10, -15, 0, 50 , 54 
1to2, 52, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -11, 0, 50 , 54 
1to2, 52, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 5, -12, 0, 50 , 54 
1to2, 52, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, 0, 3, -11, 0, 50 , 54 
1to2, 52, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 6, 5, -14, 0, 50 , 54 
1to2, 52, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -15, 0, 50 , 54 
1to2, 52, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, -1, 3, -12, 0, 50 , 54 
1to2, 52, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 12, -3, 2, -12, 0, 50 , 54 
1to2, 52, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 1, 3, -14, 0, 50 , 54 
1to2, 52, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -14, 0, 50 , 54 
1to2, 52, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -4, 3, -13, 0, 50 , 54 
1to2, 52, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 5, -13, 0, 50 , 54 
1to2, 52, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 6, -13, 0, 50 , 54 
1to2, 52, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -15, 0, 50 , 54 
1to2, 52, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -13, 0, 50 , 54 
1to2, 52, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 6, 4, -17, 0, 50 , 54 
1to2, 52, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 3, 3, -13, 0, 50 , 54 
1to2, 52, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 2, -15, 0, 50 , 54 
1to2, 52, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 0, 3, -17, 0, 50 , 54 
1to2, 52, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -2, 3, -11, 0, 50 , 54 
1to2, 52, 46, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -3, 3, -15, 0, 50 , 54 
1to2, 52, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -1, 3, -15, 0, 50 , 54 
1to2, 52, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -16, 0, 50 , 54 
1to2, 52, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -13, 0, 50 , 54 
1to2, 53, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 14, 12, -12, 0, 50 , 54 
1to2, 53, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 9, 15, 11, -15, 0, 50 , 54 
1to2, 53, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -15, 0, 50 , 54 
1to2, 53, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 8, 8, -15, 0, 50 , 54 
1to2, 53, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -12, 0, 50 , 54 
1to2, 53, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 4, 4, -13, 0, 50 , 54 
1to2, 53, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 3, 3, -11, 0, 50 , 54 
1to2, 53, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 1, 3, -17, 0, 50 , 54 
1to2, 53, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -4, 3, -15, 0, 50 , 54 
1to2, 53, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -1, 3, -15, 0, 50 , 54 
1to2, 53, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 12, -6, 2, -13, 0, 50 , 54 
1to2, 53, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -6, 2, -17, 0, 50 , 54 
1to2, 53, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 2, -17, 0, 50 , 54 
1to2, 53, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 2, 3, -15, 0, 50 , 54 
1to2, 53, 21, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -10, 3, -15, 0, 50 , 54 
1to2, 53, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 3, -15, 0, 50 , 54 
1to2, 53, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 8, -15, 0, 50 , 54 
1to2, 53, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 5, -15, 0, 50 , 54 
1to2, 53, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -12, 0, 50 , 54 
1to2, 53, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 5, -14, 0, 50 , 54 
1to2, 53, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 3, -17, 0, 50 , 54 
1to2, 53, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, 1, 2, -13, 0, 50 , 54 
1to2, 53, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 0, 3, -14, 0, 50 , 54 
1to2, 53, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -3, 3, -14, 0, 50 , 54 
1to2, 53, 59, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -6, 3, -14, 0, 50 , 54 
1to2, 54, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 4, 18, 15, -15, 0, 50 , 54 
1to2, 54, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 17, 15, -12, 0, 50 , 54 
1to2, 54, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 8, 15, 12, -14, 0, 50 , 54 
1to2, 54, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 14, 12, -14, 0, 50 , 54 
1to2, 54, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 9, -14, 0, 50 , 54 
1to2, 54, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 9, 8, -15, 0, 50 , 54 
1to2, 54, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 3, -13, 0, 50 , 54 
1to2, 54, 9, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, -1, 3, -15, 0, 50 , 54 
1to2, 54, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -15, 0, 50 , 54 
1to2, 54, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 3, 4, -14, 0, 50 , 54 
1to2, 54, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -1, 3, -12, 0, 50 , 54 
1to2, 54, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, 0, 2, -12, 0, 50 , 54 
1to2, 54, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -3, 3, -14, 0, 50 , 54 
1to2, 54, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -12, 0, 50 , 54 
1to2, 54, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 0, 2, -16, 0, 50 , 54 
1to2, 54, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 12, -14, 0, 50 , 54 
1to2, 54, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 8, 6, -14, 0, 50 , 54 
1to2, 54, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 4, 5, -16, 0, 50 , 54 
1to2, 54, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 6, 5, -15, 0, 50 , 54 
1to2, 54, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 6, -14, 0, 50 , 54 
1to2, 54, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -15, 0, 50 , 54 
1to2, 54, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -3, 3, -13, 0, 50 , 54 
1to2, 54, 40, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -15, 0, 50 , 54 
1to2, 54, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, -1, 2, -17, 0, 50 , 54 
1to2, 54, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -1, 3, -14, 0, 50 , 54 
1to2, 54, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -6, 3, -15, 0, 50 , 54 
1to2, 54, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -2, 3, -11, 0, 50 , 54 
1to2, 55, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 17, -13, 0, 52 , 54 
1to2, 55, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 9, 20, 17, -14, 0, 52 , 54 
1to2, 55, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 17, 14, -12, 0, 52 , 54 
1to2, 55, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 12, 10, -15, 0, 52 , 54 
1to2, 55, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 11, 7, -15, 0, 52 , 54 
1to2, 55, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 9, 7, -16, 0, 52 , 54 
1to2, 55, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 8, 9, 6, -16, 0, 52 , 54 
1to2, 55, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 11, 4, 4, -15, 0, 52 , 54 
1to2, 55, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -14, 0, 52 , 54 
1to2, 55, 10, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -12, 0, 52 , 54 
1to2, 55, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -12, 0, 52 , 54 
1to2, 55, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 2, -15, 0, 52 , 54 
1to2, 55, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -13, 0, 52 , 54 
1to2, 55, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 12, -5, 2, -11, 0, 52 , 54 
1to2, 55, 17, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -15, 0, 52 , 54 
1to2, 55, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 4, 4, -14, 0, 52 , 54 
1to2, 55, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 4, 5, -15, 0, 52 , 54 
1to2, 55, 20, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -15, 0, 52 , 54 
1to2, 55, 22, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -4, 3, -12, 0, 52 , 54 
1to2, 55, 24, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, -1, 3, -18, 0, 52 , 54 
1to2, 55, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 1, 3, -15, 0, 52 , 54 
1to2, 55, 30, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -7, 2, -16, 0, 52 , 54 
1to2, 55, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 11, 13, 12, -14, 0, 52 , 54 
1to2, 55, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -14, 0, 52 , 54 
1to2, 55, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 7, 6, -14, 0, 52 , 54 
1to2, 55, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 7, -14, 0, 52 , 54 
1to2, 55, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 12, -3, 3, -11, 0, 52 , 54 
1to2, 55, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -2, 3, -11, 0, 52 , 54 
1to2, 55, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -15, 0, 52 , 54 
1to2, 55, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 3, 3, -12, 0, 52 , 54 
1to2, 55, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 2, 3, -14, 0, 52 , 54 
1to2, 55, 49, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 12, -9, 2, -15, 0, 52 , 54 
1to2, 55, 50, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 6, 31, -45, 2, 3, 0, 52 , 54 
1to2, 55, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -16, 0, 52 , 54 
1to2, 55, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -17, 0, 52 , 54 
1to2, 55, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, -1, 3, -16, 0, 52 , 54 
1to2, 55, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -2, 2, -16, 0, 52 , 54 
1to2, 55, 63, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -5, 2, -16, 0, 52 , 54 
1to2, 56, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 7, 16, 11, -15, 0, 50 , 54 
1to2, 56, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 2, 10, 19, 12, -15, 0, 50 , 54 
1to2, 56, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 6, 17, 11, -13, 0, 50 , 54 
1to2, 56, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 7, 6, -14, 0, 50 , 54 
1to2, 56, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 10, 6, -13, 0, 50 , 54 
1to2, 56, 5, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 4, 3, -14, 0, 50 , 54 
1to2, 56, 6, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 9, 9, 6, -15, 0, 50 , 54 
1to2, 56, 7, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 5, 5, -15, 0, 50 , 54 
1to2, 56, 8, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 3, -12, 0, 50 , 54 
1to2, 56, 11, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -2, 3, -10, 0, 50 , 54 
1to2, 56, 12, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, 1, 2, -11, 0, 50 , 54 
1to2, 56, 13, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 7, 2, 3, -16, 0, 50 , 54 
1to2, 56, 14, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -4, 3, -14, 0, 50 , 54 
1to2, 56, 16, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 13, -9, 3, -11, 0, 50 , 54 
1to2, 56, 18, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 4, 3, -16, 0, 50 , 54 
1to2, 56, 19, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 4, -14, 0, 50 , 54 
1to2, 56, 20, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 0, 3, -15, 0, 50 , 54 
1to2, 56, 23, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -6, 3, -15, 0, 50 , 54 
1to2, 56, 25, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -2, 3, -14, 0, 50 , 54 
1to2, 56, 32, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 7, 9, 8, -16, 0, 50 , 54 
1to2, 56, 33, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 5, -15, 0, 50 , 54 
1to2, 56, 34, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 4, 6, 6, -14, 0, 50 , 54 
1to2, 56, 35, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 10, 8, 6, -13, 0, 50 , 54 
1to2, 56, 36, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 3, -14, 0, 50 , 54 
1to2, 56, 37, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, 3, 3, -11, 0, 50 , 54 
1to2, 56, 38, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 3, 3, -15, 0, 50 , 54 
1to2, 56, 39, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 2, 2, -14, 0, 50 , 54 
1to2, 56, 41, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 5, 4, -14, 0, 50 , 54 
1to2, 56, 42, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 8, 1, 3, -14, 0, 50 , 54 
1to2, 56, 43, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -4, 2, -17, 0, 50 , 54 
1to2, 56, 44, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 9, -1, 3, -16, 0, 50 , 54 
1to2, 56, 47, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, -1, 2, -16, 0, 50 , 54 
1to2, 56, 55, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 5, 6, 4, -12, 0, 50 , 54 
1to2, 56, 56, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 6, 5, 3, -12, 0, 50 , 54 
1to2, 56, 57, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 11, -5, 3, -14, 0, 50 , 54 
1to2, 56, 62, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 5, 10, 0, 3, -15, 0, 50 , 54 
1to2, 57, 0, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 6, 10, 5, -13, 0, 50 , 54 
1to2, 57, 1, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 4, 18, 14, -16, 0, 50 , 54 
1to2, 57, 2, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 3, 5, 19, 13, -13, 0, 50 , 54 
1to2, 57, 3, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 12, 10, -15, 0, 50 , 54 
1to2, 57, 4, 1, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 0Xfff, 15, 4, 5, 12, 9, -14, 0, 50 , 54 
